"bill_id","sponsor_party","session","num_cosponsors","num_d_cosponsors","num_r_cosponsors","title_word_count","originating_committee","day.of.week.introduced","num_amendments","status","is_sponsor_in_leadership","num_originating_committee_cosponsors","num_originating_committee_cosponsors_r","num_originating_committee_cosponsors_d"
"4974","HB-997-2011-2012","Democratic","2011-2012",13,10,3,40,"PAC000007",3,0,"committee:referred",1,1,1,0
"4975","HB-1266-2011-2012","Democratic","2011-2012",12,8,4,24,"PAC000017",2,0,"committee:referred",1,0,0,0
"4976","HB-1503-2011-2012","Republican","2011-2012",65,15,50,19,"PAC000016",2,1,"committee:referred",1,9,8,1
"4977","HB-2240-2011-2012","Democratic","2011-2012",24,13,11,71,"PAC000012",1,0,"committee:referred",1,1,1,0
"4978","HB-2344-2011-2012","Republican","2011-2012",5,0,5,29,"PAC000017",3,0,"committee:referred",1,0,0,0
"4979","HB-748-2011-2012","Democratic","2011-2012",12,12,0,82,"PAC000004",4,0,"committee:referred",1,1,0,1
"4980","HB-1678-2011-2012","Republican","2011-2012",14,1,13,42,"PAC000017",4,0,"committee:referred",1,0,0,0
"4981","HB-1425-2011-2012","Democratic","2011-2012",20,14,6,28,"PAC000040",1,0,"committee:referred",1,1,1,0
"4982","HB-445-2011-2012","Republican","2011-2012",3,1,2,15,"PAC000244",5,0,"committee:referred",1,1,1,0
"4983","HB-2237-2011-2012","Democratic","2011-2012",12,10,2,25,"PAC000265",1,0,"committee:referred",1,0,0,0
"4984","HB-1597-2011-2012","Democratic","2011-2012",10,9,1,39,"PAC000264",3,0,"committee:referred",1,0,0,0
"4985","HB-2189-2011-2012","Republican","2011-2012",30,3,27,30,"PAC000004",3,0,"bill:reading:1",1,6,5,1
"4986","HB-609-2011-2012","","2011-2012",17,9,8,48,"PAC000005",4,0,"committee:referred",0,1,1,0
"4987","HB-367-2011-2012","Republican","2011-2012",32,13,19,23,"PAC000265",2,0,"committee:referred",1,0,0,0
"4988","HB-1085-2011-2012","Republican","2011-2012",50,7,43,43,"PAC000001",3,0,"committee:referred",1,4,4,0
"4989","HB-766-2011-2012","Democratic","2011-2012",23,14,9,35,"PAC000004",3,0,"committee:referred",1,2,0,2
"4990","HB-1376-2011-2012","Republican","2011-2012",39,12,27,30,"PAC000016",1,0,"committee:referred",1,3,3,0
"4991","HB-1200-2011-2012","Republican","2011-2012",48,16,32,135,"PAC000012",2,0,"committee:referred",1,3,2,1
"4992","HB-2732-2011-2012","Democratic","2011-2012",5,4,1,15,"PAC000001",3,0,"committee:referred",1,0,0,0
"4993","HB-1522-2011-2012","Republican","2011-2012",20,8,12,22,"PAC000010",3,0,"committee:referred",1,1,1,0
"4994","HB-883-2011-2012","Republican","2011-2012",24,2,22,24,"PAC000008",3,0,"committee:referred",1,7,7,0
"4995","HB-1136-2011-2012","Democratic","2011-2012",21,19,2,22,"PAC000012",1,0,"committee:referred",1,1,0,1
"4996","HB-1960-2011-2012","Republican","2011-2012",17,5,12,26,"PAC000263",1,0,"governor:signed",1,1,1,0
"4997","HB-1881-2011-2012","Democratic","2011-2012",16,11,5,22,"PAC000007",1,0,"committee:referred",1,0,0,0
"4998","HB-1319-2011-2012","Republican","2011-2012",29,6,23,19,"PAC000005",4,0,"committee:referred",1,4,4,0
"4999","HB-2181-2011-2012","Democratic","2011-2012",31,29,2,24,"PAC000016",3,0,"committee:referred",0,2,0,2
"5000","HB-1032-2011-2012","Republican","2011-2012",9,0,9,32,"PAC000016",1,0,"committee:referred",1,1,1,0
"5001","HB-157-2011-2012","Republican","2011-2012",8,1,7,42,"PAC000012",5,0,"committee:referred",1,0,0,0
"5002","HB-652-2011-2012","Republican","2011-2012",18,4,14,33,"PAC000040",1,0,"committee:referred",1,0,0,0
"5003","HB-1171-2011-2012","Republican","2011-2012",17,2,15,15,"PAC000004",3,0,"committee:referred",1,0,0,0
"5004","HB-1120-2011-2012","Democratic","2011-2012",2,2,0,21,"PAC000040",4,0,"committee:referred",1,0,0,0
"5005","HB-1337-2011-2012","Republican","2011-2012",21,5,16,42,"PAC000001",2,0,"governor:signed",1,1,1,0
"5006","HB-1395-2011-2012","Democratic","2011-2012",24,12,12,21,"PAC000004",3,0,"committee:referred",1,1,0,1
"5007","HB-950-2011-2012","Republican","2011-2012",7,1,6,38,"PAC000246",5,0,"committee:referred",1,1,1,0
"5008","HB-1586-2011-2012","Republican","2011-2012",28,6,22,26,"PAC000016",2,0,"committee:passed",1,2,2,0
"5009","HB-1598-2011-2012","Republican","2011-2012",0,0,0,25,"PAC000264",3,0,"committee:referred",1,0,0,0
"5010","HB-560-2011-2012","Democratic","2011-2012",27,15,12,22,"PAC000019",2,0,"committee:referred",1,6,2,4
"5011","HB-2293-2011-2012","Republican","2011-2012",60,27,33,50,"PAC000019",1,1,"governor:signed",1,13,8,5
"5012","HB-1578-2011-2012","Democratic","2011-2012",9,8,1,43,"PAC000190",1,0,"committee:referred",0,0,0,0
"5013","HB-624-2011-2012","Republican","2011-2012",55,23,32,36,"PAC000012",1,0,"committee:referred",0,3,2,1
"5014","HB-893-2011-2012","Democratic","2011-2012",29,22,7,30,"PAC000035",3,0,"committee:referred",1,0,0,0
"5015","HB-1456-2011-2012","Democratic","2011-2012",13,9,4,81,"PAC000012",3,0,"committee:referred",1,0,0,0
"5016","HB-354-2011-2012","Democratic","2011-2012",27,22,5,18,"PAC000004",2,0,"committee:referred",1,1,0,1
"5017","HB-1637-2011-2012","Democratic","2011-2012",11,11,0,15,"PAC000016",2,0,"committee:referred",1,0,0,0
"5018","HB-2614-2011-2012","Republican","2011-2012",31,10,21,27,"PAC000001",1,0,"committee:referred",1,4,4,0
"5019","HB-925-2011-2012","Republican","2011-2012",42,6,36,18,"PAC000019",4,0,"committee:referred",1,6,5,1
"5020","HB-1606-2011-2012","Democratic","2011-2012",5,4,1,20,"PAC000001",4,0,"committee:referred",1,0,0,0
"5021","HB-838-2011-2012","Republican","2011-2012",44,20,24,27,"PAC000229",4,1,"committee:referred",1,7,5,2
"5022","HB-1984-2011-2012","Republican","2011-2012",0,0,0,24,"PAC000001",2,0,"committee:referred",1,0,0,0
"5023","HB-1206-2011-2012","Democratic","2011-2012",2,2,0,18,"PAC000004",1,0,"committee:referred",1,0,0,0
"5024","HB-343-2011-2012","Republican","2011-2012",46,12,34,36,"PAC000005",1,0,"committee:referred",1,4,3,1
"5025","HB-718-2011-2012","Democratic","2011-2012",16,15,1,22,"PAC000129",3,0,"committee:referred",1,3,0,3
"5026","HB-1299-2011-2012","Democratic","2011-2012",11,9,2,21,"PAC000012",3,0,"committee:referred",1,1,0,1
"5027","HB-1470-2011-2012","Republican","2011-2012",17,0,17,18,"PAC000019",4,0,"committee:referred",1,3,3,0
"5028","HB-363-2011-2012","Republican","2011-2012",45,17,28,21,"PAC000001",2,0,"committee:referred",1,2,1,1
"5029","HB-1811-2011-2012","Republican","2011-2012",24,0,24,35,"PAC000012",3,0,"committee:referred",1,3,3,0
"5030","HB-165-2011-2012","Republican","2011-2012",32,13,19,21,"PAC000004",1,1,"governor:signed",1,2,0,2
"5031","HB-1038-2011-2012","Republican","2011-2012",28,15,13,28,"PAC000141",1,0,"committee:referred",1,3,1,2
"5032","HB-834-2011-2012","Republican","2011-2012",21,3,18,26,"PAC000004",1,0,"committee:referred",1,2,0,2
"5033","HB-1786-2011-2012","Democratic","2011-2012",5,5,0,29,"PAC000040",1,0,"committee:referred",1,0,0,0
"5034","HB-2229-2011-2012","Democratic","2011-2012",10,7,3,20,"PAC000229",3,0,"committee:referred",1,1,1,0
"5035","HB-1190-2011-2012","Republican","2011-2012",39,0,39,30,"PAC000190",1,0,"committee:referred",1,3,3,0
"5036","HB-1784-2011-2012","Democratic","2011-2012",18,18,0,17,"PAC000004",1,0,"committee:referred",1,2,0,2
"5037","HB-486-2011-2012","Democratic","2011-2012",27,25,2,16,"PAC000265",5,0,"committee:referred",1,0,0,0
"5038","HB-2005-2011-2012","Republican","2011-2012",28,2,26,25,"PAC000244",2,0,"committee:referred",1,3,3,0
"5039","HB-2632-2011-2012","Republican","2011-2012",15,3,12,15,"PAC000012",1,0,"committee:referred",1,2,2,0
"5040","HB-1686-2011-2012","Republican","2011-2012",6,0,6,47,"PAC000001",5,0,"committee:referred",1,1,1,0
"5041","HB-2678-2011-2012","Democratic","2011-2012",32,28,4,29,"PAC000129",3,0,"committee:referred",1,4,1,3
"5042","HB-286-2011-2012","Republican","2011-2012",77,1,76,32,"PAC000007",4,2,"committee:referred",1,4,4,0
"5043","HB-142-2011-2012","Democratic","2011-2012",46,26,20,26,"PAC000005",4,1,"committee:referred",1,7,4,3
"5044","HB-2098-2011-2012","Democratic","2011-2012",24,16,8,26,"PAC000001",2,0,"committee:referred",1,2,1,1
"5045","HB-195-2011-2012","Republican","2011-2012",46,15,31,25,"PAC000016",1,0,"committee:referred",1,6,4,2
"5046","HB-1851-2011-2012","","2011-2012",27,11,16,24,"PAC000244",1,0,"committee:referred",0,5,4,1
"5047","HB-398-2011-2012","Republican","2011-2012",53,20,33,43,"PAC000229",3,2,"governor:signed",0,8,5,3
"5048","HB-1026-2011-2012","Democratic","2011-2012",37,18,19,35,"PAC000004",1,1,"bill:passed",1,2,0,2
"5049","HB-2488-2011-2012","Republican","2011-2012",1,1,0,39,"PAC000004",2,0,"committee:passed",1,1,0,1
"5050","HB-2557-2011-2012","Democratic","2011-2012",32,32,0,27,"PAC000265",2,0,"committee:referred",1,0,0,0
"5051","HB-172-2011-2012","Republican","2011-2012",6,1,5,22,"PAC000019",1,0,"committee:referred",1,0,0,0
"5052","HB-2258-2011-2012","Republican","2011-2012",24,4,20,31,"PAC000017",5,0,"committee:referred",1,2,2,0
"5053","HB-178-2011-2012","Republican","2011-2012",14,2,12,30,"PAC000129",1,0,"committee:referred",1,1,1,0
"5054","HB-1719-2011-2012","Republican","2011-2012",14,4,10,20,"PAC000007",4,1,"governor:signed",1,0,0,0
"5055","HB-1959-2011-2012","Democratic","2011-2012",23,18,5,22,"PAC000141",3,0,"committee:referred",1,1,0,1
"5056","HB-1899-2011-2012","Democratic","2011-2012",24,18,6,16,"PAC000019",2,0,"committee:referred",1,4,1,3
"5057","HB-2523-2011-2012","Democratic","2011-2012",0,0,0,23,"PAC000004",4,0,"committee:referred",1,0,0,0
"5058","HB-1863-2011-2012","Republican","2011-2012",55,38,17,30,"PAC000016",3,0,"committee:referred",1,3,0,3
"5059","HB-401-2011-2012","Democratic","2011-2012",8,4,4,22,"PAC000004",3,0,"committee:referred",1,2,1,1
"5060","HB-1781-2011-2012","Democratic","2011-2012",20,18,2,33,"PAC000012",1,0,"committee:referred",1,0,0,0
"5061","HB-132-2011-2012","Democratic","2011-2012",10,7,3,16,"PAC000001",2,0,"committee:referred",1,0,0,0
"5062","HB-1985-2011-2012","Republican","2011-2012",57,26,31,23,"PAC000008",2,0,"committee:referred",1,10,5,5
"5063","HB-1766-2011-2012","Democratic","2011-2012",29,24,5,14,"PAC000244",4,0,"committee:referred",1,3,0,3
"5064","HB-2026-2011-2012","Republican","2011-2012",12,3,9,21,"PAC000099",5,0,"committee:referred",1,1,1,0
"5065","HB-2393-2011-2012","Republican","2011-2012",24,12,12,53,"PAC000012",1,0,"committee:referred",1,2,2,0
"5066","HB-1227-2011-2012","Democratic","2011-2012",31,21,10,27,"PAC000008",2,0,"committee:referred",1,4,2,2
"5067","HB-3-2011-2012","Republican","2011-2012",64,12,52,20,"PAC000001",1,4,"governor:signed",1,10,9,1
"5068","HB-2226-2011-2012","Democratic","2011-2012",18,15,3,20,"PAC000099",3,0,"committee:referred",1,1,1,0
"5069","HB-1536-2011-2012","Republican","2011-2012",10,3,7,25,"PAC000129",4,0,"committee:referred",1,2,1,1
"5070","HB-2241-2011-2012","Democratic","2011-2012",7,5,2,23,"PAC000016",1,0,"committee:referred",1,1,0,1
"5071","HB-668-2011-2012","Republican","2011-2012",11,5,6,18,"PAC000007",1,0,"committee:referred",1,1,0,1
"5072","HB-2431-2011-2012","Republican","2011-2012",12,1,11,27,"PAC000264",1,0,"committee:referred",1,2,2,0
"5073","HB-627-2011-2012","Democratic","2011-2012",17,17,0,45,"PAC000129",1,0,"committee:referred",1,5,0,5
"5074","HB-1122-2011-2012","Republican","2011-2012",7,2,5,23,"PAC000004",4,0,"committee:referred",1,1,0,1
"5075","HB-1627-2011-2012","Democratic","2011-2012",47,28,19,21,"PAC000016",1,0,"committee:referred",1,2,0,2
"5076","HB-867-2011-2012","Democratic","2011-2012",41,34,7,21,"PAC000017",2,0,"committee:referred",1,6,2,4
"5077","HB-133-2011-2012","Democratic","2011-2012",12,10,2,19,"PAC000001",2,0,"committee:referred",1,1,0,1
"5078","HB-1157-2011-2012","Democratic","2011-2012",16,14,2,18,"PAC000015",1,0,"committee:referred",1,1,0,1
"5079","HB-2104-2011-2012","Republican","2011-2012",54,13,41,34,"PAC000016",3,0,"committee:referred",0,10,7,3
"5080","HB-647-2011-2012","Democratic","2011-2012",21,2,19,24,"PAC000001",1,0,"committee:referred",1,0,0,0
"5081","HB-113-2011-2012","Democratic","2011-2012",26,22,4,22,"PAC000012",3,0,"committee:referred",1,2,0,2
"5082","HB-1285-2011-2012","Democratic","2011-2012",2,2,0,15,"PAC000129",2,0,"committee:referred",1,0,0,0
"5083","HB-1594-2011-2012","Republican","2011-2012",38,9,29,25,"PAC000010",3,0,"committee:referred",0,0,0,0
"5084","HB-763-2011-2012","Democratic","2011-2012",17,15,2,68,"PAC000012",4,0,"committee:referred",1,0,0,0
"5085","HB-1494-2011-2012","Republican","2011-2012",17,8,9,37,"PAC000141",1,0,"committee:referred",1,1,1,0
"5086","HB-1569-2011-2012","Republican","2011-2012",26,13,13,34,"PAC000141",1,0,"committee:referred",1,1,0,1
"5087","HB-1804-2011-2012","Democratic","2011-2012",23,22,1,25,"PAC000010",1,0,"committee:referred",1,0,0,0
"5088","HB-1525-2011-2012","Republican","2011-2012",26,11,15,24,"PAC000141",1,2,"governor:signed",1,3,1,2
"5089","HB-151-2011-2012","Democratic","2011-2012",14,8,6,14,"PAC000001",2,0,"committee:referred",1,2,1,1
"5090","HB-2582-2011-2012","Democratic","2011-2012",4,4,0,26,"PAC000040",4,0,"committee:referred",1,0,0,0
"5091","HB-1510-2011-2012","Republican","2011-2012",13,4,9,13,"PAC000012",2,0,"committee:referred",1,1,1,0
"5092","HB-642-2011-2012","Republican","2011-2012",38,21,17,10,"PAC000246",1,0,"committee:referred",1,2,2,0
"5093","HB-1568-2011-2012","Democratic","2011-2012",4,3,1,21,"PAC000017",1,0,"committee:referred",1,0,0,0
"5094","HB-1028-2011-2012","Republican","2011-2012",8,0,8,25,"PAC000016",1,0,"committee:referred",1,0,0,0
"5095","HB-777-2011-2012","Democratic","2011-2012",10,6,4,29,"PAC000008",3,0,"committee:referred",1,3,2,1
"5096","HB-1907-2011-2012","Republican","2011-2012",25,0,25,27,"PAC000004",1,0,"committee:referred",1,2,2,0
"5097","HB-1332-2011-2012","","2011-2012",15,15,0,28,"PAC000016",1,0,"committee:referred",0,3,0,3
"5098","HB-267-2011-2012","Republican","2011-2012",24,3,21,19,"PAC000004",4,0,"committee:referred",1,3,1,2
"5099","HB-2386-2011-2012","Democratic","2011-2012",4,4,0,38,"PAC000017",3,0,"committee:referred",1,0,0,0
"5100","HB-1100-2011-2012","Democratic","2011-2012",71,31,40,31,"PAC000016",4,0,"committee:referred",1,6,3,3
"5101","HB-1087-2011-2012","Republican","2011-2012",56,6,50,28,"PAC000016",3,0,"committee:referred",1,3,3,0
"5102","HB-1182-2011-2012","Republican","2011-2012",2,0,2,34,"PAC000141",3,0,"committee:referred",1,0,0,0
"5103","HB-1125-2011-2012","Democratic","2011-2012",27,16,11,17,"PAC000001",4,0,"committee:referred",1,2,1,1
"5104","HB-2348-2011-2012","Republican","2011-2012",10,2,8,52,"PAC000016",1,0,"committee:referred",1,1,1,0
"5105","HB-2250-2011-2012","Democratic","2011-2012",6,2,4,34,"PAC000017",2,0,"committee:referred",1,0,0,0
"5106","HB-1257-2011-2012","Democratic","2011-2012",28,26,2,26,"PAC000017",5,0,"committee:referred",1,4,1,3
"5107","HB-1433-2011-2012","Democratic","2011-2012",7,6,1,25,"PAC000004",2,0,"committee:referred",1,0,0,0
"5108","HB-2374-2011-2012","Republican","2011-2012",43,2,41,59,"PAC000015",3,1,"bill:reading:2",1,8,8,0
"5109","HB-201-2011-2012","Republican","2011-2012",20,3,17,23,"PAC000004",2,0,"committee:referred",1,2,0,2
"5110","HB-671-2011-2012","Republican","2011-2012",10,4,6,27,"PAC000016",1,0,"committee:referred",1,0,0,0
"5111","HB-1222-2011-2012","Democratic","2011-2012",5,4,1,39,"PAC000017",2,0,"committee:referred",1,1,0,1
"5112","HB-1930-2011-2012","Republican","2011-2012",87,2,85,35,"PAC000264",1,0,"committee:referred",1,11,10,1
"5113","HB-1269-2011-2012","Republican","2011-2012",67,18,49,48,"PAC000001",2,1,"governor:signed",1,5,5,0
"5114","HB-559-2011-2012","Republican","2011-2012",17,3,14,17,"PAC000004",2,0,"committee:referred",1,1,0,1
"5115","HB-1061-2011-2012","Republican","2011-2012",11,2,9,22,"PAC000012",2,0,"committee:referred",1,2,2,0
"5116","HB-2639-2011-2012","Republican","2011-2012",54,13,41,25,"PAC000016",2,0,"committee:referred",1,6,4,2
"5117","HB-1755-2011-2012","Democratic","2011-2012",24,12,12,19,"PAC000001",3,0,"committee:referred",1,1,1,0
"5118","HB-1710-2011-2012","Democratic","2011-2012",16,13,3,20,"PAC000099",3,0,"committee:referred",1,0,0,0
"5119","HB-2029-2011-2012","Republican","2011-2012",46,0,46,24,"PAC000004",5,0,"committee:referred",1,4,4,0
"5120","HB-1231-2011-2012","Democratic","2011-2012",1,1,0,83,"PAC000040",2,0,"committee:referred",1,0,0,0
"5121","HB-506-2011-2012","Democratic","2011-2012",6,5,1,26,"PAC000246",5,0,"committee:referred",1,0,0,0
"5122","HB-1706-2011-2012","Republican","2011-2012",40,14,26,24,"PAC000004",2,0,"committee:referred",1,4,2,2
"5123","HB-106-2011-2012","Republican","2011-2012",17,3,14,47,"PAC000010",3,0,"committee:referred",1,1,1,0
"5124","HB-2074-2011-2012","Democratic","2011-2012",4,4,0,65,"PAC000004",2,0,"committee:referred",1,0,0,0
"5125","HB-1592-2011-2012","Democratic","2011-2012",6,4,2,22,"PAC000001",3,0,"committee:referred",1,0,0,0
"5126","HB-863-2011-2012","Democratic","2011-2012",25,22,3,36,"PAC000129",2,0,"committee:referred",1,2,0,2
"5127","HB-2031-2011-2012","Republican","2011-2012",18,11,7,12,"PAC000141",1,1,"bill:reading:1",1,3,2,1
"5128","HB-536-2011-2012","Republican","2011-2012",13,2,11,22,"PAC000004",2,0,"committee:referred",1,2,1,1
"5129","HB-203-2011-2012","Republican","2011-2012",32,8,24,26,"PAC000190",2,0,"committee:referred",1,1,1,0
"5130","HB-974-2011-2012","Republican","2011-2012",26,1,25,35,"PAC000016",2,0,"committee:referred",1,3,3,0
"5131","HB-1429-2011-2012","Democratic","2011-2012",14,9,5,26,"PAC000004",2,0,"committee:referred",1,0,0,0
"5132","HB-684-2011-2012","Democratic","2011-2012",26,21,5,32,"PAC000017",2,0,"committee:referred",1,4,2,2
"5133","HB-5-2011-2012","Republican","2011-2012",2,0,2,37,"PAC000012",2,0,"committee:referred",1,1,1,0
"5134","HB-1104-2011-2012","Republican","2011-2012",42,13,29,25,"PAC000017",4,0,"committee:referred",1,3,3,0
"5135","HB-2662-2011-2012","Republican","2011-2012",8,5,3,28,"PAC000129",1,0,"committee:referred",1,1,0,1
"5136","HB-1083-2011-2012","Republican","2011-2012",56,6,50,29,"PAC000016",3,0,"committee:referred",1,4,4,0
"5137","HB-2559-2011-2012","Democratic","2011-2012",15,15,0,54,"PAC000004",2,0,"committee:referred",1,1,0,1
"5138","HB-1573-2011-2012","Democratic","2011-2012",30,19,11,30,"PAC000007",1,0,"committee:referred",1,2,1,1
"5139","HB-159-2011-2012","Republican","2011-2012",5,1,4,22,"PAC000040",5,0,"committee:referred",1,1,1,0
"5140","HB-1848-2011-2012","Republican","2011-2012",21,16,5,11,"PAC000264",1,0,"committee:referred",1,0,0,0
"5141","HB-1060-2011-2012","Republican","2011-2012",9,0,9,18,"PAC000012",2,0,"committee:referred",1,1,1,0
"5142","HB-365-2011-2012","Republican","2011-2012",27,10,17,27,"PAC000004",2,1,"committee:referred",1,2,0,2
"5143","HB-308-2011-2012","Republican","2011-2012",14,3,11,24,"PAC000004",4,0,"committee:referred",1,2,1,1
"5144","HB-1439-2011-2012","Republican","2011-2012",6,4,2,28,"PAC000007",2,0,"committee:referred",1,1,0,1
"5145","HB-309-2011-2012","Republican","2011-2012",28,8,20,29,"PAC000004",1,0,"committee:referred",1,2,0,2
"5146","HB-965-2011-2012","Republican","2011-2012",45,15,30,30,"PAC000012",1,0,"committee:passed",1,3,2,1
"5147","HB-245-2011-2012","Republican","2011-2012",22,4,18,30,"PAC000004",3,0,"committee:referred",1,2,0,2
"5148","HB-2715-2011-2012","Republican","2011-2012",10,1,9,32,"PAC000017",3,0,"committee:referred",1,2,2,0
"5149","HB-2006-2011-2012","Republican","2011-2012",26,0,26,16,"PAC000244",2,0,"committee:referred",0,4,4,0
"5150","HB-2203-2011-2012","Republican","2011-2012",29,1,28,44,"PAC000012",1,1,"bill:reading:1",1,3,3,0
"5151","HB-1018-2011-2012","Democratic","2011-2012",4,4,0,32,"PAC000004",1,0,"committee:referred",1,0,0,0
"5152","HB-928-2011-2012","Democratic","2011-2012",13,10,3,24,"PAC000008",5,0,"committee:referred",1,2,1,1
"5153","HB-2100-2011-2012","","2011-2012",37,33,4,26,"PAC000099",1,0,"committee:referred",0,1,0,1
"5154","HB-1166-2011-2012","Republican","2011-2012",12,3,9,17,"PAC000244",3,0,"committee:referred",1,3,3,0
"5155","HB-136-2011-2012","Democratic","2011-2012",19,17,2,35,"PAC000264",4,0,"committee:referred",1,2,0,2
"5156","HB-1276-2011-2012","Democratic","2011-2012",12,12,0,26,"PAC000141",2,0,"committee:referred",1,0,0,0
"5157","HB-1986-2011-2012","Republican","2011-2012",42,11,31,19,"PAC000005",2,0,"committee:referred",1,8,8,0
"5158","HB-804-2011-2012","Republican","2011-2012",19,3,16,20,"PAC000004",3,0,"governor:signed",1,2,1,1
"5159","HB-1608-2011-2012","Democratic","2011-2012",12,10,2,15,"PAC000004",4,0,"committee:referred",1,2,0,2
"5160","HB-1810-2011-2012","Democratic","2011-2012",32,22,10,22,"PAC000141",3,0,"committee:referred",1,4,1,3
"5161","HB-2288-2011-2012","Democratic","2011-2012",26,26,0,30,"PAC000016",4,0,"committee:referred",1,4,0,4
"5162","HB-1803-2011-2012","Democratic","2011-2012",10,4,6,31,"PAC000001",3,0,"committee:referred",1,0,0,0
"5163","HB-2038-2011-2012","Republican","2011-2012",60,11,49,38,"PAC000005",3,1,"bill:reading:1",1,8,8,0
"5164","HB-902-2011-2012","Democratic","2011-2012",14,9,5,38,"PAC000004",3,0,"committee:referred",1,0,0,0
"5165","HB-1455-2011-2012","Republican","2011-2012",9,2,7,40,"PAC000129",3,0,"committee:referred",1,1,1,0
"5166","HB-2422-2011-2012","Democratic","2011-2012",44,42,2,20,"PAC000001",4,0,"committee:referred",1,0,0,0
"5167","HB-1349-2011-2012","Republican","2011-2012",57,2,55,31,"PAC000012",3,1,"governor:signed",1,6,6,0
"5168","HB-2305-2011-2012","Democratic","2011-2012",24,17,7,21,"PAC000001",2,0,"committee:referred",1,0,0,0
"5169","HB-981-2011-2012","Democratic","2011-2012",15,12,3,27,"PAC000017",2,0,"committee:referred",1,1,0,1
"5170","HB-175-2011-2012","Republican","2011-2012",8,0,8,20,"PAC000001",1,0,"committee:referred",1,0,0,0
"5171","HB-311-2011-2012","Republican","2011-2012",31,7,24,23,"PAC000004",1,0,"committee:referred",1,3,2,1
"5172","HB-291-2011-2012","Republican","2011-2012",77,1,76,39,"PAC000007",4,2,"governor:signed",1,4,4,0
"5173","HB-1311-2011-2012","Republican","2011-2012",15,0,15,25,"PAC000017",4,0,"committee:referred",1,3,3,0
"5174","HB-355-2011-2012","Democratic","2011-2012",26,8,18,41,"PAC000264",2,0,"committee:referred",1,1,1,0
"5175","HB-1722-2011-2012","Democratic","2011-2012",13,7,6,21,"PAC000016",5,0,"committee:referred",1,3,3,0
"5176","HB-1273-2011-2012","Republican","2011-2012",12,5,7,28,"PAC000007",2,0,"committee:referred",1,0,0,0
"5177","HB-2134-2011-2012","Republican","2011-2012",18,7,11,29,"PAC000129",5,0,"governor:signed",1,13,7,6
"5178","HB-190-2011-2012","Republican","2011-2012",8,0,8,26,"PAC000017",1,0,"committee:referred",1,3,3,0
"5179","HB-96-2011-2012","Democratic","2011-2012",14,5,9,24,"PAC000012",4,0,"committee:referred",1,0,0,0
"5180","HB-216-2011-2012","Republican","2011-2012",40,6,34,11,"PAC000141",2,0,"committee:referred",1,3,3,0
"5181","HB-2096-2011-2012","Democratic","2011-2012",5,5,0,25,"PAC000007",1,0,"committee:referred",1,0,0,0
"5182","HB-1582-2011-2012","Republican","2011-2012",3,1,2,20,"PAC000007",2,1,"governor:signed",1,1,1,0
"5183","HB-1531-2011-2012","Republican","2011-2012",82,9,73,19,"PAC000004",3,0,"committee:referred",1,8,7,1
"5184","HB-1119-2011-2012","Democratic","2011-2012",2,2,0,24,"PAC000017",4,0,"committee:referred",1,0,0,0
"5185","HB-2073-2011-2012","Republican","2011-2012",19,4,15,23,"PAC000012",1,0,"committee:referred",1,2,2,0
"5186","HB-648-2011-2012","Republican","2011-2012",43,12,31,16,"PAC000001",1,0,"committee:referred",1,4,4,0
"5187","HB-293-2011-2012","Republican","2011-2012",77,1,76,21,"PAC000001",4,1,"committee:referred",1,9,9,0
"5188","HB-454-2011-2012","Republican","2011-2012",5,1,4,38,"PAC000007",5,0,"committee:referred",1,1,1,0
"5189","HB-994-2011-2012","Democratic","2011-2012",10,8,2,34,"PAC000012",3,0,"committee:referred",1,0,0,0
"5190","HB-2373-2011-2012","Republican","2011-2012",42,2,40,29,"PAC000015",3,0,"bill:reading:2",1,7,7,0
"5191","HB-2695-2011-2012","Republican","2011-2012",4,1,3,34,"PAC000244",3,0,"committee:referred",1,0,0,0
"5192","HB-1641-2011-2012","Democratic","2011-2012",27,26,1,33,"PAC000129",3,0,"committee:referred",1,3,0,3
"5193","HB-327-2011-2012","Democratic","2011-2012",5,3,2,28,"PAC000004",1,0,"committee:referred",1,1,0,1
"5194","HB-1052-2011-2012","Republican","2011-2012",21,3,18,33,"PAC000035",1,2,"governor:signed",1,1,1,0
"5195","HB-261-2011-2012","Republican","2011-2012",37,15,22,56,"PAC000263",1,0,"committee:referred",1,2,2,0
"5196","HB-986-2011-2012","Republican","2011-2012",14,0,14,28,"PAC000016",3,1,"governor:signed",1,2,2,0
"5197","HB-1988-2011-2012","Republican","2011-2012",6,1,5,20,"PAC000246",2,0,"committee:referred",1,1,1,0
"5198","HB-1748-2011-2012","Democratic","2011-2012",7,6,1,18,"PAC000010",2,0,"committee:referred",1,0,0,0
"5199","HB-2494-2011-2012","Democratic","2011-2012",14,12,2,32,"PAC000040",2,0,"committee:referred",1,0,0,0
"5200","HB-276-2011-2012","Republican","2011-2012",33,9,24,18,"PAC000004",4,0,"committee:referred",1,6,4,2
"5201","HB-1240-2011-2012","Republican","2011-2012",26,7,19,23,"PAC000264",4,0,"committee:referred",1,1,1,0
"5202","HB-636-2011-2012","Democratic","2011-2012",17,16,1,25,"PAC000265",1,0,"committee:referred",1,1,0,1
"5203","HB-289-2011-2012","Republican","2011-2012",77,1,76,96,"PAC000007",4,2,"governor:signed",1,4,4,0
